,年月日,平均気温(℃)
6060,2019/8/5,28.8
6061,2019/8/6,29.6
6062,2019/8/7,29.3
6063,2019/8/8,29.1
6064,2019/8/9,29.8
6065,2019/8/10,28.8
6066,2019/8/11,26.5
6067,2019/8/12,27.4
6068,2019/8/13,28.6
6069,2019/8/14,28.2
6070,2019/8/15,28.9
6071,2019/8/16,28.5
6072,2019/8/17,29.5
6073,2019/8/18,28.2
6074,2019/8/19,26.5
6075,2019/8/20,24.7
6076,2019/8/21,25.4
6077,2019/8/22,24.8
6078,2019/8/23,25.5
6079,2019/8/24,26.2
6080,2019/8/25,25.1
6081,2019/8/26,23.9
6082,2019/8/27,24.9
6083,2019/8/28,24.9
6084,2019/8/29,27.4
6085,2019/8/30,24.7
6086,2019/8/31,26.2
6087,2019/9/1,26.2
6088,2019/9/2,25.9
6089,2019/9/3,24.0
6090,2019/9/4,22.8
6091,2019/9/5,24.9
6092,2019/9/6,26.8
6093,2019/9/7,27.3
6094,2019/9/8,27.8
6095,2019/9/9,27.9
6096,2019/9/10,28.8
6097,2019/9/11,26.5
6098,2019/9/12,23.9
6099,2019/9/13,20.7
6100,2019/9/14,21.4
6101,2019/9/15,23.9
6102,2019/9/16,23.0
6103,2019/9/17,24.7
6104,2019/9/18,20.3
6105,2019/9/19,20.3
6106,2019/9/20,21.0
6107,2019/9/21,20.5
6108,2019/9/22,21.2
6109,2019/9/23,25.4
6110,2019/9/24,24.0
6111,2019/9/25,22.8
6112,2019/9/26,20.7
6113,2019/9/27,20.6
6114,2019/9/28,23.1
6115,2019/9/29,24.0
6116,2019/9/30,23.1
6117,2019/10/1,21.8
6118,2019/10/2,21.9
6119,2019/10/3,22.5
6120,2019/10/4,24.1
6121,2019/10/5,24.2
6122,2019/10/6,19.6
6123,2019/10/7,19.1
6124,2019/10/8,20.0
6125,2019/10/9,18.4
6126,2019/10/10,17.7
6127,2019/10/11,19.5
6128,2019/10/12,23.0
6129,2019/10/13,22.7
6130,2019/10/14,17.2
6131,2019/10/15,17.0
6132,2019/10/16,15.3
6133,2019/10/17,16.6
6134,2019/10/18,16.5
6135,2019/10/19,17.6
6136,2019/10/20,18.8
6137,2019/10/21,17.3
6138,2019/10/22,15.2
6139,2019/10/23,17.7
6140,2019/10/24,17.4
6141,2019/10/25,15.7
6142,2019/10/26,17.9
6143,2019/10/27,16.9
6144,2019/10/28,15.1
6145,2019/10/29,14.2
6146,2019/10/30,14.9
6147,2019/10/31,14.8
6148,2019/11/1,14.1
6149,2019/11/2,12.8
6150,2019/11/3,14.8
6151,2019/11/4,12.8
6152,2019/11/5,10.1
6153,2019/11/6,11.1
6154,2019/11/7,13.0
6155,2019/11/8,12.5
6156,2019/11/9,11.1
6157,2019/11/10,11.1
6158,2019/11/11,12.2
6159,2019/11/12,12.4
6160,2019/11/13,11.9
6161,2019/11/14,13.7
6162,2019/11/15,10.3
6163,2019/11/16,10.3
6164,2019/11/17,11.4
6165,2019/11/18,14.5
6166,2019/11/19,15.1
6167,2019/11/20,10.2
6168,2019/11/21,7.1
6169,2019/11/22,7.2
6170,2019/11/23,12.0
6171,2019/11/24,16.3
6172,2019/11/25,16.1
6173,2019/11/26,7.9
6174,2019/11/27,8.7
6175,2019/11/28,8.1
6176,2019/11/29,3.0
6177,2019/11/30,3.3
6178,2019/12/1,5.0
6179,2019/12/2,8.4
6180,2019/12/3,10.1
6181,2019/12/4,6.7
6182,2019/12/5,7.7
6183,2019/12/6,5.8
6184,2019/12/7,3.8
6185,2019/12/8,4.7
6186,2019/12/9,4.3
6187,2019/12/10,9.9
6188,2019/12/11,11.7
6189,2019/12/12,10.8
6190,2019/12/13,5.7
6191,2019/12/14,7.2
6192,2019/12/15,6.1
6193,2019/12/16,4.7
6194,2019/12/17,7.6
6195,2019/12/18,9.2
6196,2019/12/19,8.2
6197,2019/12/20,9.3
6198,2019/12/21,7.0
6199,2019/12/22,6.0
6200,2019/12/23,6.0
6201,2019/12/24,4.6
6202,2019/12/25,3.9
6203,2019/12/26,7.5
6204,2019/12/27,7.5
6205,2019/12/28,3.0
6206,2019/12/29,3.2
6207,2019/12/30,4.5
6208,2019/12/31,6.4
6209,2020/1/1,2.4
6210,2020/1/2,3.1
6211,2020/1/3,3.6
6212,2020/1/4,4.7
6213,2020/1/5,2.8
6214,2020/1/6,3.4
6215,2020/1/7,3.9
6216,2020/1/8,5.1
6217,2020/1/9,10.0
6218,2020/1/10,5.8
6219,2020/1/11,3.9
6220,2020/1/12,4.3
6221,2020/1/13,7.4
6222,2020/1/14,7.1
6223,2020/1/15,6.0
6224,2020/1/16,4.7
6225,2020/1/17,5.7
6226,2020/1/18,4.7
6227,2020/1/19,4.7
6228,2020/1/20,5.6
6229,2020/1/21,4.6
6230,2020/1/22,2.6
6231,2020/1/23,5.0
6232,2020/1/24,8.3
6233,2020/1/25,4.7
6234,2020/1/26,3.8
6235,2020/1/27,4.2
6236,2020/1/28,6.4
6237,2020/1/29,12.0
6238,2020/1/30,10.3
6239,2020/1/31,6.8
6240,2020/2/1,5.6
6241,2020/2/2,4.7
6242,2020/2/3,7.0
6243,2020/2/4,6.4
6244,2020/2/5,5.8
6245,2020/2/6,1.5
6246,2020/2/7,-0.4
6247,2020/2/8,4.1
6248,2020/2/9,1.7
6249,2020/2/10,1.2
6250,2020/2/11,2.9
6251,2020/2/12,5.0
6252,2020/2/13,9.3
6253,2020/2/14,10.8
6254,2020/2/15,10.5
6255,2020/2/16,8.8
6256,2020/2/17,8.6
6257,2020/2/18,5.9
6258,2020/2/19,5.9
6259,2020/2/20,7.3
6260,2020/2/21,8.3
6261,2020/2/22,11.3
6262,2020/2/23,9.9
6263,2020/2/24,8.7
6264,2020/2/25,8.0
6265,2020/2/26,7.5
6266,2020/2/27,4.5
6267,2020/2/28,4.1
6268,2020/2/29,8.1
6269,2020/3/1,10.4
6270,2020/3/2,7.0
6271,2020/3/3,9.6
6272,2020/3/4,8.2
6273,2020/3/5,8.0
6274,2020/3/6,8.1
6275,2020/3/7,6.4
6276,2020/3/8,7.4
6277,2020/3/9,12.5
6278,2020/3/10,14.7
6279,2020/3/11,15.6
6280,2020/3/12,10.0
6281,2020/3/13,10.7
6282,2020/3/14,4.8
6283,2020/3/15,5.1
6284,2020/3/16,5.3
6285,2020/3/17,4.9
6286,2020/3/18,10.7
6287,2020/3/19,13.0
6288,2020/3/20,12.9
6289,2020/3/21,11.2
6290,2020/3/22,14.7
6291,2020/3/23,8.5
6292,2020/3/24,6.0
6293,2020/3/25,7.0
6294,2020/3/26,11.3
6295,2020/3/27,14.3
6296,2020/3/28,13.7
6297,2020/3/29,3.6
6298,2020/3/30,6.8
6299,2020/3/31,9.5
6300,2020/4/1,11.9
6301,2020/4/2,12.6
6302,2020/4/3,10.7
6303,2020/4/4,14.4
6304,2020/4/5,8.1
6305,2020/4/6,9.8
6306,2020/4/7,9.8
6307,2020/4/8,12.2
6308,2020/4/9,10.3
6309,2020/4/10,9.2
6310,2020/4/11,9.1
6311,2020/4/12,9.8
6312,2020/4/13,8.3
6313,2020/4/14,10.3
6314,2020/4/15,11.5
6315,2020/4/16,9.9
6316,2020/4/17,11.0
6317,2020/4/18,12.5
6318,2020/4/19,14.1
6319,2020/4/20,10.0
6320,2020/4/21,13.9
6321,2020/4/22,12.5
6322,2020/4/23,11.5
6323,2020/4/24,9.8
6324,2020/4/25,11.2
6325,2020/4/26,16.4
6326,2020/4/27,11.3
6327,2020/4/28,11.6
6328,2020/4/29,14.0
6329,2020/4/30,17.3
6330,2020/5/1,18.8
6331,2020/5/2,20.0
6332,2020/5/3,19.8
6333,2020/5/4,18.9
6334,2020/5/5,18.9
6335,2020/5/6,15.1
6336,2020/5/7,14.6
6337,2020/5/8,14.8
6338,2020/5/9,16.6
6339,2020/5/10,20.0
6340,2020/5/11,22.1
6341,2020/5/12,20.1
6342,2020/5/13,19.6
6343,2020/5/14,19.3
6344,2020/5/15,20.2
6345,2020/5/16,18.6
6346,2020/5/17,20.9
6347,2020/5/18,18.1
6348,2020/5/19,17.8
6349,2020/5/20,12.0
6350,2020/5/21,12.7
6351,2020/5/22,14.6
6352,2020/5/23,17.9
6353,2020/5/24,19.6
6354,2020/5/25,20.9
6355,2020/5/26,20.3
6356,2020/5/27,20.3
6357,2020/5/28,19.0
6358,2020/5/29,19.6
6359,2020/5/30,20.7
6360,2020/5/31,20.0
6361,2020/6/1,19.7
6362,2020/6/2,22.0
6363,2020/6/3,22.3
6364,2020/6/4,22.0
6365,2020/6/5,24.4
6366,2020/6/6,23.1
6367,2020/6/7,20.5
6368,2020/6/8,21.8
6369,2020/6/9,24.3
6370,2020/6/10,25.1
6371,2020/6/11,24.7
6372,2020/6/12,25.3
6373,2020/6/13,19.9
6374,2020/6/14,20.9
6375,2020/6/15,26.2
6376,2020/6/16,24.6
6377,2020/6/17,21.9
6378,2020/6/18,21.4
6379,2020/6/19,18.7
6380,2020/6/20,22.6
6381,2020/6/21,20.2
6382,2020/6/22,19.1
6383,2020/6/23,20.9
6384,2020/6/24,20.2
6385,2020/6/25,19.0
6386,2020/6/26,22.6
6387,2020/6/27,24.4
6388,2020/6/28,21.8
6389,2020/6/29,24.1
6390,2020/6/30,24.1
6391,2020/7/1,25.1
6392,2020/7/2,25.4
6393,2020/7/3,22.1
6394,2020/7/4,23.0
6395,2020/7/5,21.3
6396,2020/7/6,24.7
6397,2020/7/7,26.5
6398,2020/7/8,25.6
6399,2020/7/9,23.9
6400,2020/7/10,25.2
6401,2020/7/11,26.9
6402,2020/7/12,24.0
6403,2020/7/13,20.3
6404,2020/7/14,20.6
6405,2020/7/15,19.7
6406,2020/7/16,19.4
6407,2020/7/17,19.1
6408,2020/7/18,20.2
6409,2020/7/19,23.9
6410,2020/7/20,23.1
6411,2020/7/21,23.4
6412,2020/7/22,25.0
6413,2020/7/23,22.7
6414,2020/7/24,24.1
6415,2020/7/25,24.8
6416,2020/7/26,25.6
6417,2020/7/27,26.0
6418,2020/7/28,25.5
6419,2020/7/29,22.0
6420,2020/7/30,21.8
6421,2020/7/31,23.6
6422,2020/8/1,24.8
6423,2020/8/2,24.8
6424,2020/8/3,25.8
6425,2020/8/4,27.1
6426,2020/8/5,27.9
6427,2020/8/6,28.0
6428,2020/8/7,28.3
6429,2020/8/8,25.6
6430,2020/8/9,27.5
6431,2020/8/10,29.0
6432,2020/8/11,30.1
6433,2020/8/12,29.0
6434,2020/8/13,29.0
6435,2020/8/14,28.3
6436,2020/8/15,30.3
6437,2020/8/16,28.7
6438,2020/8/17,29.6
6439,2020/8/18,27.7
6440,2020/8/19,27.6
6441,2020/8/20,29.0
6442,2020/8/21,29.3
6443,2020/8/22,27.1
6444,2020/8/23,25.0
6445,2020/8/24,26.1
6446,2020/8/25,26.0
6447,2020/8/26,27.1
6448,2020/8/27,28.8
6449,2020/8/28,29.5
6450,2020/8/29,29.5
6451,2020/8/30,29.0
6452,2020/8/31,25.2
6453,2020/9/1,24.5
6454,2020/9/2,26.3
6455,2020/9/3,28.4
6456,2020/9/4,28.2
6457,2020/9/5,27.0
6458,2020/9/6,25.6
6459,2020/9/7,27.7
6460,2020/9/8,29.5
6461,2020/9/9,27.5
6462,2020/9/10,27.2
6463,2020/9/11,27.8
6464,2020/9/12,23.2
6465,2020/9/13,22.4
6466,2020/9/14,22.4
6467,2020/9/15,22.7
6468,2020/9/16,22.8
6469,2020/9/17,24.3
6470,2020/9/18,28.6
6471,2020/9/19,23.0
6472,2020/9/20,20.7
6473,2020/9/21,20.5
6474,2020/9/22,21.1
6475,2020/9/23,20.4
6476,2020/9/24,20.7
6477,2020/9/25,19.6
6478,2020/9/26,18.3
6479,2020/9/27,19.1
6480,2020/9/28,20.0
6481,2020/9/29,18.4
6482,2020/9/30,18.3
6483,2020/10/1,18.0
6484,2020/10/2,18.9
6485,2020/10/3,19.9
6486,2020/10/4,20.4
6487,2020/10/5,20.2
6488,2020/10/6,18.4
6489,2020/10/7,17.4
6490,2020/10/8,14.4
6491,2020/10/9,15.6
6492,2020/10/10,17.0
6493,2020/10/11,20.3
6494,2020/10/12,20.4
6495,2020/10/13,20.5
6496,2020/10/14,18.9
6497,2020/10/15,15.6
6498,2020/10/16,14.8
6499,2020/10/17,12.1
6500,2020/10/18,13.3
6501,2020/10/19,12.3
6502,2020/10/20,13.9
6503,2020/10/21,14.3
6504,2020/10/22,15.8
6505,2020/10/23,16.9
6506,2020/10/24,15.0
6507,2020/10/25,12.2
6508,2020/10/26,13.9
6509,2020/10/27,13.7
6510,2020/10/28,14.3
6511,2020/10/29,15.0
6512,2020/10/30,11.8
6513,2020/10/31,9.9
6514,2020/11/1,12.1
6515,2020/11/2,14.0
6516,2020/11/3,14.1
6517,2020/11/4,10.7
6518,2020/11/5,9.4
6519,2020/11/6,9.8
6520,2020/11/7,13.9
6521,2020/11/8,15.7
6522,2020/11/9,11.7
6523,2020/11/10,8.9
6524,2020/11/11,8.4
6525,2020/11/12,8.2
6526,2020/11/13,11.8
6527,2020/11/14,10.9
6528,2020/11/15,10.1
6529,2020/11/16,12.0
6530,2020/11/17,11.1
6531,2020/11/18,13.0
6532,2020/11/19,17.6
6533,2020/11/20,21.4
6534,2020/11/21,14.4
6535,2020/11/22,11.9
6536,2020/11/23,13.0
6537,2020/11/24,10.3
6538,2020/11/25,10.1
6539,2020/11/26,11.7
6540,2020/11/27,10.5
6541,2020/11/28,10.6
6542,2020/11/29,8.2
6543,2020/11/30,7.9
6544,2020/12/1,7.8
6545,2020/12/2,6.9
6546,2020/12/3,7.1
6547,2020/12/4,6.9
6548,2020/12/5,5.1
6549,2020/12/6,6.6
6550,2020/12/7,6.7
6551,2020/12/8,8.6
6552,2020/12/9,7.9
6553,2020/12/10,7.4
6554,2020/12/11,7.7
6555,2020/12/12,10.0
6556,2020/12/13,7.6
6557,2020/12/14,5.3
6558,2020/12/15,2.6
6559,2020/12/16,1.8
6560,2020/12/17,1.1
6561,2020/12/18,2.5
6562,2020/12/19,2.6
6563,2020/12/20,2.9
6564,2020/12/21,2.4
6565,2020/12/22,2.0
6566,2020/12/23,4.1
6567,2020/12/24,5.2
6568,2020/12/25,5.7
6569,2020/12/26,3.3
6570,2020/12/27,5.1
6571,2020/12/28,6.3
6572,2020/12/29,5.4
6573,2020/12/30,4.7
6574,2020/12/31,1.1
6575,2021/1/1,0.5
6576,2021/1/2,1.8
6577,2021/1/3,0.6
6578,2021/1/4,2.9
6579,2021/1/5,3.2
6580,2021/1/6,3.9
6581,2021/1/7,5.2
6582,2021/1/8,0.3
6583,2021/1/9,-1.0
6584,2021/1/10,-1.1
6585,2021/1/11,-1.3
6586,2021/1/12,2.4
6587,2021/1/13,3.0
6588,2021/1/14,4.9
6589,2021/1/15,4.8
6590,2021/1/16,8.2
6591,2021/1/17,4.1
6592,2021/1/18,1.7
6593,2021/1/19,2.9
6594,2021/1/20,0.4
6595,2021/1/21,2.1
6596,2021/1/22,5.8
6597,2021/1/23,5.8
6598,2021/1/24,4.3
6599,2021/1/25,5.6
6600,2021/1/26,5.8
6601,2021/1/27,8.8
6602,2021/1/28,3.0
6603,2021/1/29,4.2
6604,2021/1/30,1.9
6605,2021/1/31,2.6
6606,2021/2/1,2.8
6607,2021/2/2,7.5
6608,2021/2/3,3.4
6609,2021/2/4,4.7
6610,2021/2/5,5.7
6611,2021/2/6,7.0
6612,2021/2/7,7.8
6613,2021/2/8,4.8
6614,2021/2/9,2.6
6615,2021/2/10,4.6
6616,2021/2/11,6.5
6617,2021/2/12,4.6
6618,2021/2/13,7.4
6619,2021/2/14,9.8
6620,2021/2/15,11.9
6621,2021/2/16,9.1
6622,2021/2/17,3.8
6623,2021/2/18,2.5
6624,2021/2/19,4.5
6625,2021/2/20,7.6
6626,2021/2/21,12.3
6627,2021/2/22,12.2
6628,2021/2/23,9.2
6629,2021/2/24,5.3
6630,2021/2/25,3.9
6631,2021/2/26,6.8
6632,2021/2/27,3.7
6633,2021/2/28,3.9
6634,2021/3/1,9.6
6635,2021/3/2,13.1
6636,2021/3/3,6.2
6637,2021/3/4,6.6
6638,2021/3/5,10.6
6639,2021/3/6,12.1
6640,2021/3/7,6.1
6641,2021/3/8,6.6
6642,2021/3/9,8.1
6643,2021/3/10,10.4
6644,2021/3/11,7.6
6645,2021/3/12,10.9
6646,2021/3/13,11.0
6647,2021/3/14,11.7
6648,2021/3/15,9.7
6649,2021/3/16,11.3
6650,2021/3/17,11.0
6651,2021/3/18,9.9
6652,2021/3/19,10.8
6653,2021/3/20,12.2
6654,2021/3/21,15.9
6655,2021/3/22,10.8
6656,2021/3/23,8.6
6657,2021/3/24,12.1
6658,2021/3/25,12.9
6659,2021/3/26,11.5
6660,2021/3/27,10.8
6661,2021/3/28,15.6
6662,2021/3/29,17.7
6663,2021/3/30,17.0
6664,2021/3/31,16.1
6665,2021/4/1,14.5
6666,2021/4/2,14.8
6667,2021/4/3,15.8
6668,2021/4/4,17.3
6669,2021/4/5,11.9
6670,2021/4/6,9.7
6671,2021/4/7,12.1
6672,2021/4/8,12.3
6673,2021/4/9,10.3
6674,2021/4/10,8.6
6675,2021/4/11,10.2
6676,2021/4/12,12.6
6677,2021/4/13,15.2
6678,2021/4/14,14.4
6679,2021/4/15,8.9
6680,2021/4/16,12.2
6681,2021/4/17,15.1
6682,2021/4/18,15.4
6683,2021/4/19,14.2
6684,2021/4/20,14.9
6685,2021/4/21,15.4
6686,2021/4/22,14.8
6687,2021/4/23,11.3
6688,2021/4/24,13.7
6689,2021/4/25,14.4
6690,2021/4/26,10.8
6691,2021/4/27,11.4
6692,2021/4/28,16.5
6693,2021/4/29,16.8
6694,2021/4/30,18.3
6695,2021/5/1,16.5
6696,2021/5/2,14.4
6697,2021/5/3,15.4
6698,2021/5/4,17.3
6699,2021/5/5,17.3
6700,2021/5/6,17.0
6701,2021/5/7,16.4
6702,2021/5/8,18.6
6703,2021/5/9,20.0
6704,2021/5/10,18.2
6705,2021/5/11,15.5
6706,2021/5/12,16.1
6707,2021/5/13,16.4
6708,2021/5/14,20.1
6709,2021/5/15,20.2
6710,2021/5/16,20.1
6711,2021/5/17,22.4
6712,2021/5/18,19.1
6713,2021/5/19,16.6
6714,2021/5/20,19.3
6715,2021/5/21,21.5
6716,2021/5/22,18.0
6717,2021/5/23,18.7
6718,2021/5/24,21.2
6719,2021/5/25,20.9
6720,2021/5/26,19.7
6721,2021/5/27,16.4
6722,2021/5/28,19.6
6723,2021/5/29,21.6
6724,2021/5/30,20.4
6725,2021/5/31,19.1
6726,2021/6/1,19.0
6727,2021/6/2,20.7
6728,2021/6/3,21.2
6729,2021/6/4,20.9
6730,2021/6/5,21.0
6731,2021/6/6,20.8
6732,2021/6/7,22.0
6733,2021/6/8,22.4
6734,2021/6/9,22.2
6735,2021/6/10,22.1
6736,2021/6/11,22.3
6737,2021/6/12,22.7
6738,2021/6/13,23.9
6739,2021/6/14,21.4
6740,2021/6/15,22.0
6741,2021/6/16,22.1
6742,2021/6/17,21.1
6743,2021/6/18,21.7
6744,2021/6/19,20.2
6745,2021/6/20,21.8
6746,2021/6/21,21.3
6747,2021/6/22,21.8
6748,2021/6/23,21.4
6749,2021/6/24,21.9
6750,2021/6/25,22.1
6751,2021/6/26,23.2
6752,2021/6/27,22.5
6753,2021/6/28,22.6
6754,2021/6/29,21.6
6755,2021/6/30,20.8
6756,2021/7/1,20.9
6757,2021/7/2,21.4
6758,2021/7/3,21.0
6759,2021/7/4,19.6
6760,2021/7/5,21.4
6761,2021/7/6,24.6
6762,2021/7/7,24.2
6763,2021/7/8,22.4
6764,2021/7/9,22.9
6765,2021/7/10,25.4
6766,2021/7/11,24.0
6767,2021/7/12,23.6
6768,2021/7/13,23.1
6769,2021/7/14,23.9
6770,2021/7/15,24.2
6771,2021/7/16,26.8
6772,2021/7/17,26.6
6773,2021/7/18,27.3
6774,2021/7/19,28.1
6775,2021/7/20,27.8
6776,2021/7/21,27.4
6777,2021/7/22,27.1
6778,2021/7/23,26.9
6779,2021/7/24,27.0
6780,2021/7/25,27.0
6781,2021/7/26,25.5
6782,2021/7/27,24.4
6783,2021/7/28,26.8
6784,2021/7/29,27.6
6785,2021/7/30,25.9
6786,2021/7/31,26.1
6787,2021/8/1,28.2
6788,2021/8/2,27.8
6789,2021/8/3,29.3
6790,2021/8/4,28.5
6791,2021/8/5,27.8
6792,2021/8/6,28.0
6793,2021/8/7,26.9
6794,2021/8/8,25.6
6795,2021/8/9,28.1
6796,2021/8/10,30.5
6797,2021/8/11,27.3
6798,2021/8/12,24.6
6799,2021/8/13,21.7
6800,2021/8/14,21.7
6801,2021/8/15,19.5
6802,2021/8/16,21.1
6803,2021/8/17,23.1
6804,2021/8/18,27.0
6805,2021/8/19,28.2
6806,2021/8/20,28.3
6807,2021/8/21,27.2
6808,2021/8/22,27.2
6809,2021/8/23,25.3
6810,2021/8/24,25.8
6811,2021/8/25,26.9
6812,2021/8/26,29.0
6813,2021/8/27,28.3
6814,2021/8/28,28.4
6815,2021/8/29,27.3
6816,2021/8/30,28.1
6817,2021/8/31,24.8
6818,2021/9/1,19.8
6819,2021/9/2,19.1
6820,2021/9/3,19.7
6821,2021/9/4,20.7
6822,2021/9/5,20.9
6823,2021/9/6,19.1
6824,2021/9/7,19.3
6825,2021/9/8,18.7
6826,2021/9/9,20.4
6827,2021/9/10,23.8
6828,2021/9/11,23.5
6829,2021/9/12,23.6
6830,2021/9/13,23.1
6831,2021/9/14,21.6
6832,2021/9/15,21.9
6833,2021/9/16,20.9
6834,2021/9/17,21.0
6835,2021/9/18,23.8
6836,2021/9/19,22.3
6837,2021/9/20,20.0
6838,2021/9/21,20.9
6839,2021/9/22,24.1
6840,2021/9/23,24.7
6841,2021/9/24,23.2
6842,2021/9/25,21.0
6843,2021/9/26,18.8
6844,2021/9/27,19.4
6845,2021/9/28,19.4
6846,2021/9/29,20.6
6847,2021/9/30,22.5
6848,2021/10/1,18.9
6849,2021/10/2,21.3
6850,2021/10/3,20.7
6851,2021/10/4,22.3
6852,2021/10/5,22.4
6853,2021/10/6,20.8
6854,2021/10/7,20.0
6855,2021/10/8,22.6
6856,2021/10/9,21.3
6857,2021/10/10,21.2
6858,2021/10/11,22.6
6859,2021/10/12,19.8
6860,2021/10/13,16.9
6861,2021/10/14,17.8
6862,2021/10/15,18.3
6863,2021/10/16,19.9
6864,2021/10/17,14.4
6865,2021/10/18,11.2
6866,2021/10/19,12.3
6867,2021/10/20,15.0
6868,2021/10/21,12.4
6869,2021/10/22,10.7
6870,2021/10/23,10.9
6871,2021/10/24,10.4
6872,2021/10/25,12.5
6873,2021/10/26,14.3
6874,2021/10/27,12.9
6875,2021/10/28,15.4
6876,2021/10/29,12.4
6877,2021/10/30,11.8
6878,2021/10/31,12.4
6879,2021/11/1,15.7
6880,2021/11/2,16.0
6881,2021/11/3,13.8
6882,2021/11/4,12.2
6883,2021/11/5,12.4
6884,2021/11/6,12.3
6885,2021/11/7,13.5
6886,2021/11/8,15.4
6887,2021/11/9,17.0
6888,2021/11/10,14.3
6889,2021/11/11,11.5
6890,2021/11/12,10.5
6891,2021/11/13,9.3
6892,2021/11/14,10.4
6893,2021/11/15,11.1
6894,2021/11/16,12.0
6895,2021/11/17,10.2
6896,2021/11/18,9.8
6897,2021/11/19,9.9
6898,2021/11/20,10.5
6899,2021/11/21,11.8
6900,2021/11/22,13.6
6901,2021/11/23,11.4
6902,2021/11/24,8.1
6903,2021/11/25,8.7
6904,2021/11/26,9.1
6905,2021/11/27,6.4
6906,2021/11/28,5.4
6907,2021/11/29,4.1
6908,2021/11/30,8.7
6909,2021/12/1,14.3
6910,2021/12/2,8.7
6911,2021/12/3,7.5
6912,2021/12/4,7.2
6913,2021/12/5,5.4
6914,2021/12/6,8.0
6915,2021/12/7,10.9
6916,2021/12/8,9.1
6917,2021/12/9,9.8
6918,2021/12/10,6.4
6919,2021/12/11,5.9
6920,2021/12/12,7.0
6921,2021/12/13,7.1
6922,2021/12/14,2.5
6923,2021/12/15,3.8
6924,2021/12/16,6.0
6925,2021/12/17,7.6
6926,2021/12/18,3.0
6927,2021/12/19,1.0
6928,2021/12/20,3.2
6929,2021/12/21,5.1
6930,2021/12/22,5.7
6931,2021/12/23,3.7
6932,2021/12/24,5.9
6933,2021/12/25,6.7
6934,2021/12/26,1.8
6935,2021/12/27,0.1
6936,2021/12/28,0.5
6937,2021/12/29,0.8
6938,2021/12/30,3.2
6939,2021/12/31,1.4
6940,2022/1/1,0.9
6941,2022/1/2,-0.1
6942,2022/1/3,2.3
6943,2022/1/4,2.8
6944,2022/1/5,1.9
6945,2022/1/6,-1.1
6946,2022/1/7,0.1
6947,2022/1/8,0.3
6948,2022/1/9,4.0
6949,2022/1/10,5.8
6950,2022/1/11,4.8
6951,2022/1/12,4.3
6952,2022/1/13,3.9
6953,2022/1/14,2.8
6954,2022/1/15,3.2
6955,2022/1/16,1.9
6956,2022/1/17,3.7
6957,2022/1/18,2.2
6958,2022/1/19,1.2
6959,2022/1/20,0.8
6960,2022/1/21,0.3
6961,2022/1/22,0.5
6962,2022/1/23,3.3
6963,2022/1/24,4.6
6964,2022/1/25,2.4
6965,2022/1/26,4.4
6966,2022/1/27,4.6
6967,2022/1/28,4.2
6968,2022/1/29,2.0
6969,2022/1/30,1.9
6970,2022/1/31,3.3
6971,2022/2/1,3.8
6972,2022/2/2,2.5
6973,2022/2/3,3.1
6974,2022/2/4,1.9
6975,2022/2/5,1.8
6976,2022/2/6,-0.2
6977,2022/2/7,1.9
6978,2022/2/8,2.6
6979,2022/2/9,3.0
6980,2022/2/10,2.5
6981,2022/2/11,2.9
6982,2022/2/12,2.4
6983,2022/2/13,1.8
6984,2022/2/14,3.5
6985,2022/2/15,3.8
6986,2022/2/16,5.0
6987,2022/2/17,3.5
6988,2022/2/18,3.8
6989,2022/2/19,4.3
6990,2022/2/20,5.2
6991,2022/2/21,2.4
6992,2022/2/22,2.5
6993,2022/2/23,2.8
6994,2022/2/24,2.1
6995,2022/2/25,4.3
6996,2022/2/26,5.4
6997,2022/2/27,6.6
6998,2022/2/28,6.4
6999,2022/3/1,8.5
7000,2022/3/2,8.7
7001,2022/3/3,7.7
7002,2022/3/4,6.4
7003,2022/3/5,9.8
7004,2022/3/6,7.0
7005,2022/3/7,6.9
7006,2022/3/8,5.5
7007,2022/3/9,6.4
7008,2022/3/10,6.7
7009,2022/3/11,10.6
7010,2022/3/12,13.1
7011,2022/3/13,12.3
7012,2022/3/14,12.5
7013,2022/3/15,10.5
7014,2022/3/16,10.8
7015,2022/3/17,11.6
7016,2022/3/18,3.9
7017,2022/3/19,9.2
7018,2022/3/20,8.7
7019,2022/3/21,8.7
7020,2022/3/22,1.9
7021,2022/3/23,3.5
7022,2022/3/24,6.6
7023,2022/3/25,9.0
7024,2022/3/26,13.8
7025,2022/3/27,15.0
7026,2022/3/28,12.3
7027,2022/3/29,9.1
7028,2022/3/30,13.9
7029,2022/3/31,12.5
7030,2022/4/1,5.8
7031,2022/4/2,5.8
7032,2022/4/3,8.3
7033,2022/4/4,9.7
7034,2022/4/5,11.8
7035,2022/4/6,14.2
7036,2022/4/7,12.0
7037,2022/4/8,13.6
7038,2022/4/9,15.0
7039,2022/4/10,18.2
7040,2022/4/11,18.2
7041,2022/4/12,19.0
7042,2022/4/13,19.7
7043,2022/4/14,10.8
7044,2022/4/15,9.1
7045,2022/4/16,10.6
7046,2022/4/17,11.8
7047,2022/4/18,13.6
7048,2022/4/19,14.0
7049,2022/4/20,11.6
7050,2022/4/21,16.3
7051,2022/4/22,19.9
7052,2022/4/23,19.8
7053,2022/4/24,16.8
7054,2022/4/25,18.6
7055,2022/4/26,20.3
7056,2022/4/27,22.3
7057,2022/4/28,15.2
